date,ticker,open,volume,marketcap
2021-07-27 16:17:42.469002,XTZUSD,89.07891736277165,43875.56594181492,80490218.84703122
2021-07-27 16:17:42.469002,ATOMUSD,7448.970215129987,979354.3912331127,970751425.2055024
2021-07-27 16:17:42.469002,MKRUSD,6661.255422194009,185151.1353360301,641045876.6822225
2021-07-27 16:17:42.469002,ONTUSD,3148.32131225162,968494.6330781786,252990576.21083835
2021-07-27 16:17:42.469002,LEOUSD,7853.558944103929,557699.79692505,493908518.6058759
2021-07-27 16:17:42.469002,ICXUSD,5065.637893034294,273581.83091047185,644848174.4678682
2021-07-27 16:17:42.469002,BATUSD,7720.024639129073,476553.7903796633,588256063.1662143
2021-07-27 16:17:42.469002,ZECUSD,9397.825201904321,972913.1926846892,666038887.693301
2021-07-27 16:17:42.469002,WAVESUSD,8519.61749333837,299372.77509211045,151204590.9140051
2021-07-27 16:17:42.469002,ZRXUSD,2555.846305808977,178821.03112872137,564796007.1419405
2021-07-27 16:17:42.469002,ALGOUSD,5932.051020026379,477029.00755257846,302178340.94753987
2021-07-27 16:17:42.469002,COMPUSD,8842.678716715282,992252.0007826412,607520214.4013255
2021-07-27 16:17:42.469002,OMGUSD,2889.990218117057,956279.6373218866,611641050.3427218
2021-07-27 16:17:42.469002,KNCUSD,7299.056813750034,885033.8404571299,322408034.1876208
2021-07-28 16:17:42.469002,BTCUSD,3927.7656896231924,937619.0017403271,488206789.0532591
2021-07-28 16:17:42.469002,ETHUSD,9893.60130796132,677221.1880585469,636559924.3876133
2021-07-28 16:17:42.469002,XRPUSD,1669.6270251252513,891108.790630716,1466367.436061896
2021-07-28 16:17:42.469002,LTCUSD,2179.4273356230933,985976.1083548376,895570428.3280063
2021-07-28 16:17:42.469002,ADAUSD,3648.3092331399494,486103.36584636697,430754760.8594218
2021-07-28 16:17:42.469002,BNBUSD,7284.262081719207,711727.0073073466,714940549.2896796
2021-07-28 16:17:42.469002,DOGEUSD,8724.118526093689,682071.9769434393,378468534.4600962
2021-07-28 16:17:42.469002,LINKUSD,6681.02887412979,109032.27062128067,553340695.6720226
2021-07-28 16:17:42.469002,XLMUSD,2520.783973742123,597597.5999651222,366695001.1621273
2021-07-28 16:17:42.469002,TRXUSD,6192.247545289843,912627.2289041055,102883491.32550709
2021-07-28 16:17:42.469002,EOSUSD,6757.783881491659,540514.9019426814,951600148.0660151
2021-07-28 16:17:42.469002,BCHUSD,8602.747232020633,980351.5093671152,299919524.9160547
2021-07-28 16:17:42.469002,ETCUSD,1546.4919786680387,723446.444097086,881646334.7465526
2021-07-28 16:17:42.469002,VETUSD,2972.0513591401996,613019.854640718,468221894.9480712
2021-07-28 16:17:42.469002,DASHUSD,5563.604287558117,135710.72150589497,283837199.8574149
2021-07-28 16:17:42.469002,NEOUSD,7896.593170907642,891686.8288885815,775686660.3603721
2021-07-28 16:17:42.469002,XTZUSD,7910.232688142925,925215.7615679858,689164035.1613735
2021-07-28 16:17:42.469002,ATOMUSD,2510.4257972145633,402196.9500360863,112961234.96069814
2021-07-28 16:17:42.469002,MKRUSD,6313.37891591775,996611.9494411508,482079584.20869
2021-07-28 16:17:42.469002,ONTUSD,4038.770896726797,835196.6843667623,795926010.9411349
2021-07-28 16:17:42.469002,LEOUSD,110.85304539074096,271054.19188624044,813895357.3094499
2021-07-28 16:17:42.469002,ICXUSD,7978.508406381515,687319.8133905731,92413928.53711459
2021-07-28 16:17:42.469002,BATUSD,938.9426695128993,275135.1425100573,423027375.9681313
2021-07-28 16:17:42.469002,ZECUSD,2172.947752600561,982447.4297998423,336990478.0625316
2021-07-28 16:17:42.469002,WAVESUSD,6931.141091911667,195806.60998415702,959966241.2517761
2021-07-28 16:17:42.469002,ZRXUSD,5915.172360920658,926352.695792686,656514179.7864839
2021-07-28 16:17:42.469002,ALGOUSD,2702.286940104119,224151.01791633287,512431171.51474035
2021-07-28 16:17:42.469002,COMPUSD,9468.846413430962,61080.40499725261,626874039.6214
2021-07-28 16:17:42.469002,OMGUSD,8932.134311306869,884007.2592289109,217523672.5098773
2021-07-28 16:17:42.469002,KNCUSD,7644.601889840711,576889.9408091616,910747998.0864875
2021-07-29 16:17:42.469002,BTCUSD,9614.964552154634,605065.6413688657,15595111.6166642
2021-07-29 16:17:42.469002,ETHUSD,2677.0664158492777,579937.120860151,667653061.1701117
2021-07-29 16:17:42.469002,XRPUSD,4090.6664415791683,640628.4512606898,152528985.0861189
2021-07-29 16:17:42.469002,LTCUSD,5379.609745000645,972478.8083691775,167360560.98348737
2021-07-29 16:17:42.469002,ADAUSD,923.4152115628092,95362.5722879133,527344105.3767264
2021-07-29 16:17:42.469002,BNBUSD,8752.12339745988,727719.8498725392,557765049.4499732
2021-07-29 16:17:42.469002,DOGEUSD,4373.317910506525,10981.070289648456,762605733.7940717
2021-07-29 16:17:42.469002,LINKUSD,4620.823963570442,229774.96298604956,356654567.56148106
2021-07-29 16:17:42.469002,XLMUSD,1644.4738136087826,946078.2120304815,100198704.3335241
2021-07-29 16:17:42.469002,TRXUSD,3659.0426741003157,673312.5380803022,829398113.7081817
2021-07-29 16:17:42.469002,EOSUSD,6204.092899055725,929257.4546850378,476330945.09383523
2021-07-29 16:17:42.469002,BCHUSD,9992.692889227043,407252.3800827899,848950653.6287879
2021-07-29 16:17:42.469002,ETCUSD,3605.828719915483,851326.7425569734,959779103.8750848
2021-07-29 16:17:42.469002,VETUSD,8275.701812473866,449039.7268905627,573913588.038714
2021-07-29 16:17:42.469002,DASHUSD,1169.1376433475202,570826.5942991631,425741417.96761024
2021-07-29 16:17:42.469002,NEOUSD,5472.693762110812,74513.53952980072,257445381.23632598
2021-07-29 16:17:42.469002,XTZUSD,1898.6927125628406,826560.0925996418,283939853.5005769
2021-07-29 16:17:42.469002,ATOMUSD,8556.367990132121,911354.4766606513,581393799.4095358
2021-07-29 16:17:42.469002,MKRUSD,8161.61318109953,957142.8421794561,356299313.1965916
2021-07-29 16:17:42.469002,ONTUSD,6684.388490653934,332746.73942760396,332656893.7610681
2021-07-29 16:17:42.469002,LEOUSD,5893.0657114335545,374484.32241650985,461124129.3677058
2021-07-29 16:17:42.469002,ICXUSD,5646.858258869338,928824.95609355,817350214.406513
2021-07-29 16:17:42.469002,BATUSD,7600.048347769908,291599.2340099525,459609667.3737742
2021-07-29 16:17:42.469002,ZECUSD,1520.3063987924957,990560.8372826247,487292750.68932533
2021-07-29 16:17:42.469002,WAVESUSD,5010.243323981698,557732.0227480453,938385544.1389471
2021-07-29 16:17:42.469002,ZRXUSD,8457.803268988595,911257.8673079128,915875247.7665681
2021-07-29 16:17:42.469002,ALGOUSD,9667.441684653584,537525.9014823278,712548944.4610419
2021-07-29 16:17:42.469002,COMPUSD,391.86401239702104,22110.6242853888,284418942.4590588
2021-07-29 16:17:42.469002,OMGUSD,172.30031759123105,749119.2775816999,5275150.615069104
2021-07-29 16:17:42.469002,KNCUSD,3175.1500565166875,705204.6737194762,6646909.296273324
2021-07-30 16:17:42.469002,BTCUSD,452.2589778774863,746675.5056457819,893628749.5992754
2021-07-30 16:17:42.469002,ETHUSD,437.9385934856144,902854.7184373955,843529409.4145054
2021-07-30 16:17:42.469002,XRPUSD,6961.409535176017,948927.9804933177,944704345.0806016
2021-07-30 16:17:42.469002,LTCUSD,9610.977301611798,232770.8405764579,779942328.162443
2021-07-30 16:17:42.469002,ADAUSD,3450.7506126283474,316914.74381565425,505214027.56793314
2021-07-30 16:17:42.469002,BNBUSD,4881.491786650078,947277.4663695007,654614389.7785057
2021-07-30 16:17:42.469002,DOGEUSD,2592.0860502560477,599307.9164088882,697694466.4125085
2021-07-30 16:17:42.469002,LINKUSD,9314.208378671534,296481.6939285854,627290069.9009957
2021-07-30 16:17:42.469002,XLMUSD,2204.502057413527,65131.46247910154,476269386.50371546
2021-07-30 16:17:42.469002,TRXUSD,5272.778842506182,688546.6862266536,374677989.050302
2021-07-30 16:17:42.469002,EOSUSD,1958.8539104008426,322959.88355551596,316185895.04696935
2021-07-30 16:17:42.469002,BCHUSD,3939.379286090649,327904.3565826792,89015712.59237218
2021-07-30 16:17:42.469002,ETCUSD,8139.671689752903,805653.402283797,825647433.379998
2021-07-30 16:17:42.469002,VETUSD,3699.504835167617,285837.5418454116,492524801.08513516
2021-07-30 16:17:42.469002,DASHUSD,4009.172453288548,120843.74002986909,118708472.02535318
2021-07-30 16:17:42.469002,NEOUSD,4237.240853427946,206123.2689509937,649433541.5665289
2021-07-30 16:17:42.469002,XTZUSD,5233.073650854807,50454.83514642755,54426637.97530352
2021-07-30 16:17:42.469002,ATOMUSD,656.1493120006862,953804.9937626431,282978015.9931746
2021-07-30 16:17:42.469002,MKRUSD,9097.29385183233,254790.3012453049,791774211.1413044
2021-07-30 16:17:42.469002,ONTUSD,8470.936105442022,105305.66814209783,577603025.6982098
2021-07-30 16:17:42.469002,LEOUSD,7501.40309484017,666741.3544319444,45859015.9824971
2021-07-30 16:17:42.469002,ICXUSD,9867.98043338127,690847.282217504,266968912.15860322
2021-07-30 16:17:42.469002,BATUSD,6021.361275496756,407762.63958502933,822530836.3293821
2021-07-30 16:17:42.469002,ZECUSD,4760.675158677482,581940.4287084682,740803600.3801998
2021-07-30 16:17:42.469002,WAVESUSD,1617.115972552954,656505.4994782356,612768362.0836525
2021-07-30 16:17:42.469002,ZRXUSD,5066.506094616483,702337.9286993061,682808595.3191544
2021-07-30 16:17:42.469002,ALGOUSD,7438.302526485892,337834.6867542993,12471776.715955427
2021-07-30 16:17:42.469002,COMPUSD,8202.70715380727,244688.8924041659,550606245.4700785
2021-07-30 16:17:42.469002,OMGUSD,3254.6462816949274,352413.7675574484,223091816.24233195
2021-07-30 16:17:42.469002,KNCUSD,573.0051230026584,504009.5191307638,573551226.1171225
2021-07-31 16:17:42.469002,BTCUSD,8078.43921758,129187.8681871514,713028503.4379207
2021-07-31 16:17:42.469002,ETHUSD,3540.6188591064647,529096.1129910728,523450983.9633766
2021-07-31 16:17:42.469002,XRPUSD,4913.589122705164,959741.1967756033,98847690.02536075
2021-07-31 16:17:42.469002,LTCUSD,7605.523880674184,103147.91011858603,528940383.1868331
2021-07-31 16:17:42.469002,ADAUSD,5932.208934144705,379819.43853383814,361938652.80441505
2021-07-31 16:17:42.469002,BNBUSD,3351.63973511583,468684.98852226,956005216.7880765
2021-07-31 16:17:42.469002,DOGEUSD,5356.873747848434,627819.7800973727,781865905.9489164
2021-07-31 16:17:42.469002,LINKUSD,5483.47142219018,125993.8429186585,487661123.2526814
2021-07-31 16:17:42.469002,XLMUSD,9520.53011808054,8167.500084873593,280832426.59017617
2021-07-31 16:17:42.469002,TRXUSD,8211.450855092167,494291.79770434607,864010980.2596092
2021-07-31 16:17:42.469002,EOSUSD,7782.369018101823,674345.5779199951,498767935.4362285
2021-07-31 16:17:42.469002,BCHUSD,9247.264456746007,245357.63341592738,639971369.6749247
2021-07-31 16:17:42.469002,ETCUSD,1802.0813306968992,264100.82034222485,160202478.31952867
2021-07-31 16:17:42.469002,VETUSD,3534.297572185862,310700.0947241683,720227177.0436783
2021-07-31 16:17:42.469002,DASHUSD,4752.323001592234,421147.4343928408,509154083.20030826
2021-07-31 16:17:42.469002,NEOUSD,6029.723479732798,640792.0534400222,639672326.8215852
2021-07-31 16:17:42.469002,XTZUSD,4078.6347494664647,759695.1925411535,532700683.41626525
2021-07-31 16:17:42.469002,ATOMUSD,3937.916388420547,254328.47736256893,875593408.3794035
2021-07-31 16:17:42.469002,MKRUSD,5769.143300609906,997783.3241975256,751548882.7130343
2021-07-31 16:17:42.469002,ONTUSD,8942.375303019406,383205.37373821344,482308733.0939569
2021-07-31 16:17:42.469002,LEOUSD,7782.546183790791,75776.73696222577,957166484.6218156
2021-07-31 16:17:42.469002,ICXUSD,8281.076284176366,220992.23308038572,563427023.461208
2021-07-31 16:17:42.469002,BATUSD,5461.432934033921,191558.53853835622,955347988.7360302
2021-07-31 16:17:42.469002,ZECUSD,7342.116420200929,366869.6979949226,760224824.4043518
2021-07-31 16:17:42.469002,WAVESUSD,9440.421887865852,745871.9409644916,800368526.3829943
2021-07-31 16:17:42.469002,ZRXUSD,6508.674289340118,316335.30430501275,936692623.0684866
2021-07-31 16:17:42.469002,ALGOUSD,9168.757885136709,360703.0891607137,921876402.5893648
2021-07-31 16:17:42.469002,COMPUSD,8022.303327580507,987793.0441136934,180561214.80697834
2021-07-31 16:17:42.469002,OMGUSD,4170.608079270756,883752.4866403752,134945478.45102787
2021-07-31 16:17:42.469002,KNCUSD,594.4657962037592,217571.07202256404,507012999.39975965
2021-08-01 16:17:42.469002,BTCUSD,6460.53491157269,706393.3961885305,818027245.3286026
2021-08-01 16:17:42.469002,ETHUSD,5639.842261323742,903060.8585123161,577437782.573054
2021-08-01 16:17:42.469002,XRPUSD,9670.608743999823,336614.20493927784,982876308.2059257
2021-08-01 16:17:42.469002,LTCUSD,1851.1938434589088,908148.2206519605,733433753.6590562
2021-08-01 16:17:42.469002,ADAUSD,7074.515408940855,830848.7997690445,939398805.5111214
2021-08-01 16:17:42.469002,BNBUSD,3534.493716131209,806361.4587314079,715194303.2306939
2021-08-01 16:17:42.469002,DOGEUSD,2948.38539919636,296996.20574187173,39120088.01092682
2021-08-01 16:17:42.469002,LINKUSD,4483.852943531042,276291.58475529274,562078276.7067642
2021-08-01 16:17:42.469002,XLMUSD,1795.8865075286005,486218.2165642162,512853769.356559
2021-08-01 16:17:42.469002,TRXUSD,7950.716175351445,440872.09842166654,336401629.2006297
2021-08-01 16:17:42.469002,EOSUSD,2442.4293471683345,59131.77269728003,449241902.04305243
2021-08-01 16:17:42.469002,BCHUSD,4091.248570718804,219810.64102686688,157914212.6365261
2021-08-01 16:17:42.469002,ETCUSD,3696.1870125865503,252247.66423182664,752147724.292499
2021-08-01 16:17:42.469002,VETUSD,9663.668142375429,392918.36415981763,502692869.085634
2021-08-01 16:17:42.469002,DASHUSD,8219.521755950791,302605.29934129183,238591225.48041588
2021-08-01 16:17:42.469002,NEOUSD,7632.148404356706,62893.73451463713,228510949.14720932
2021-08-01 16:17:42.469002,XTZUSD,4664.239123946208,883164.2122431868,918917999.2210197
2021-08-01 16:17:42.469002,ATOMUSD,7557.57180935652,987793.6363496073,566363757.6798905
2021-08-01 16:17:42.469002,MKRUSD,5771.321731710407,373465.35475757753,187190095.6486011
2021-08-01 16:17:42.469002,ONTUSD,6348.006943315878,331464.0796351897,347885096.2249177
2021-08-01 16:17:42.469002,LEOUSD,5437.544695622221,42320.84343566594,892816869.4025885
2021-08-01 16:17:42.469002,ICXUSD,2707.943384039929,601942.9524131367,226681326.48066235
2021-08-01 16:17:42.469002,BATUSD,5143.9748763295265,529592.1335178317,358705641.85328996
2021-08-01 16:17:42.469002,ZECUSD,2026.6392803305823,620861.1615423827,402275041.73376244
2021-08-01 16:17:42.469002,WAVESUSD,5689.02558990193,877096.6829679487,685839770.3541694
2021-08-01 16:17:42.469002,ZRXUSD,4647.423837772442,269519.8549962247,555506313.0146528
2021-08-01 16:17:42.469002,ALGOUSD,5804.482924740002,729680.4885356493,150213236.4451771
2021-08-01 16:17:42.469002,COMPUSD,7986.226720189659,878278.240173136,998861125.4590297
2021-08-01 16:17:42.469002,OMGUSD,9236.658772735253,629120.4716989858,255846462.33027986
2021-08-01 16:17:42.469002,KNCUSD,2166.915078633951,297358.7721020581,121385101.63152592
2021-08-02 16:17:42.469002,BTCUSD,1883.7736256414214,794082.0313326132,536761950.42195374
2021-08-02 16:17:42.469002,ETHUSD,3971.7351245558752,704679.2159126294,456877533.5983394
2021-08-02 16:17:42.469002,XRPUSD,8286.878847613028,419186.9781832502,964594757.6106697
2021-08-02 16:17:42.469002,LTCUSD,9697.389901212095,815503.3594845416,637344828.5847365
2021-08-02 16:17:42.469002,ADAUSD,7524.869082762261,101949.27853790969,446209831.3248549
2021-08-02 16:17:42.469002,BNBUSD,8098.888926539401,491005.9733774598,334798123.0361443
2021-08-02 16:17:42.469002,DOGEUSD,4897.881315592372,919761.0903190332,26946219.987248052
2021-08-02 16:17:42.469002,LINKUSD,9717.65305098401,654514.4373727844,221780869.79124805
2021-08-02 16:17:42.469002,XLMUSD,2175.13688830785,419702.1920683104,286626576.01277775
2021-08-02 16:17:42.469002,TRXUSD,4782.782682704034,953321.2431998119,970224994.9621214
2021-08-02 16:17:42.469002,EOSUSD,2222.921301502356,411553.78445029317,33088313.863613646
2021-08-02 16:17:42.469002,BCHUSD,2924.899788477511,518820.5310023717,532594479.5073423
2021-08-02 16:17:42.469002,ETCUSD,2284.2700243363906,403903.7946904101,697030681.6123779
2021-08-02 16:17:42.469002,VETUSD,1738.3340436648684,988884.272483034,356440616.89216006
2021-08-02 16:17:42.469002,DASHUSD,2840.982774232142,430418.9225038775,835501479.0100108
2021-08-02 16:17:42.469002,NEOUSD,1566.5025066060111,200608.31753531925,671070454.7851855
2021-08-02 16:17:42.469002,XTZUSD,8831.268356546323,464410.569273893,913734515.157652
2021-08-02 16:17:42.469002,ATOMUSD,1059.3221608537929,958854.5579166592,171447336.3879387
2021-08-02 16:17:42.469002,MKRUSD,206.71711567075832,304622.632087634,495902724.720085
2021-08-02 16:17:42.469002,ONTUSD,3252.460865034255,376174.9353487149,765648123.4899623
2021-08-02 16:17:42.469002,LEOUSD,4464.412449165593,848608.1603243495,447571143.8315312
2021-08-02 16:17:42.469002,ICXUSD,6474.9295797457335,41772.250415726,528719336.37625676
2021-08-02 16:17:42.469002,BATUSD,8661.26989434427,569404.6103916687,39276390.45639045
2021-08-02 16:17:42.469002,ZECUSD,6992.5562622675625,645873.854559442,239219232.5666228
2021-08-02 16:17:42.469002,WAVESUSD,9727.666250164206,89775.64012360992,282356978.10996073
2021-08-02 16:17:42.469002,ZRXUSD,939.5330964677789,368997.23614520783,970916673.9790707
2021-08-02 16:17:42.469002,ALGOUSD,2799.9398631563718,133206.60894885307,307975116.6663344
2021-08-02 16:17:42.469002,COMPUSD,921.1240547081835,339927.90167805,390290903.37342423
2021-08-02 16:17:42.469002,OMGUSD,3058.8627902083035,110853.91774398701,596810027.9270504
2021-08-02 16:17:42.469002,KNCUSD,226.65350971398152,348811.9987415595,471903949.14987195
2021-08-03 16:17:42.469002,BTCUSD,2885.6012625254766,966134.8852242758,129250604.18370692
2021-08-03 16:17:42.469002,ETHUSD,9441.569606960895,815145.8322196617,940584006.0667093
2021-08-03 16:17:42.469002,XRPUSD,2555.648769065246,629415.9933340411,687111564.1418626
2021-08-03 16:17:42.469002,LTCUSD,8545.29267516833,288933.6381866794,219033000.69510847
2021-08-03 16:17:42.469002,ADAUSD,9521.81787635477,244540.26662492313,225019843.50053784
2021-08-03 16:17:42.469002,BNBUSD,9958.929489657636,212789.28614338156,339017906.65638256
2021-08-03 16:17:42.469002,DOGEUSD,16.606450181937575,97885.77496582617,610037359.2547257
2021-08-03 16:17:42.469002,LINKUSD,1889.292137429049,236148.7175482623,146304846.660637
2021-08-03 16:17:42.469002,XLMUSD,9164.110583052438,588823.1935061238,452106900.3272468
2021-08-03 16:17:42.469002,TRXUSD,8137.484008659036,480313.5454671504,941977548.3907245
2021-08-03 16:17:42.469002,EOSUSD,6431.954838245407,872565.3966473908,207881379.36169863
2021-08-03 16:17:42.469002,BCHUSD,7817.38034913003,651380.3451862786,625461766.24455
2021-08-03 16:17:42.469002,ETCUSD,6926.3794727362265,590266.1398884959,379902003.19833523
2021-08-03 16:17:42.469002,VETUSD,6573.1221509513025,126254.00644018824,829098045.6828777
2021-08-03 16:17:42.469002,DASHUSD,5203.592169537239,434173.3312823464,184818961.16697586
2021-08-03 16:17:42.469002,NEOUSD,3934.742081573168,532884.562790877,728263010.2323933
2021-08-03 16:17:42.469002,XTZUSD,9286.465291597633,943622.6288554732,915404637.3355459
2021-08-03 16:17:42.469002,ATOMUSD,4633.896401813072,978814.2278751103,112828013.15402444
2021-08-03 16:17:42.469002,MKRUSD,8131.358126897908,836749.713108497,601899786.5758401
2021-08-03 16:17:42.469002,ONTUSD,5722.50823113015,185147.22414894827,499104044.83238477
2021-08-03 16:17:42.469002,LEOUSD,3949.13738958298,729260.9728313799,789588872.8543249
2021-08-03 16:17:42.469002,ICXUSD,1123.4415861989567,53670.74630147278,529019579.1924735
2021-08-03 16:17:42.469002,BATUSD,8579.824416498128,213704.10219930013,821848476.0645323
2021-08-03 16:17:42.469002,ZECUSD,4740.139631415934,695901.7234385301,13526189.55662718
2021-08-03 16:17:42.469002,WAVESUSD,6997.358967191579,893484.4292117677,51258130.510994025
2021-08-03 16:17:42.469002,ZRXUSD,3242.3419132129106,285854.18595885043,597560501.4168397
2021-08-03 16:17:42.469002,ALGOUSD,5273.965911924059,946476.9840584098,510637271.64139587
2021-08-03 16:17:42.469002,COMPUSD,4134.302409922639,683805.3568654015,667317484.8080453
2021-08-03 16:17:42.469002,OMGUSD,4683.225405196456,126777.58990565613,731252512.6220232
2021-08-03 16:17:42.469002,KNCUSD,5709.716830417438,730668.0280173448,209094912.3202053
2021-08-04 16:17:42.469002,BTCUSD,7258.144815376754,271229.12654005137,392396412.0841716
2021-08-04 16:17:42.469002,ETHUSD,2441.9157519620153,711922.2075775146,414315227.8170153
2021-08-04 16:17:42.469002,XRPUSD,4307.218486649434,909534.0594700704,313298638.73891145
2021-08-04 16:17:42.469002,LTCUSD,118.32524540766727,676528.2950325134,667977164.0799531
2021-08-04 16:17:42.469002,ADAUSD,5832.2535766195115,391799.1242978867,563112647.6399367
2021-08-04 16:17:42.469002,BNBUSD,7650.441297261225,807262.1234882138,209559906.96944928
2021-08-04 16:17:42.469002,DOGEUSD,8686.056498531532,320313.30619640055,265174468.51060078
2021-08-04 16:17:42.469002,LINKUSD,7151.267957501755,185480.64099882173,70133974.60450384
2021-08-04 16:17:42.469002,XLMUSD,8842.70465173542,164093.0591458828,434708527.42738426
2021-08-04 16:17:42.469002,TRXUSD,6391.835280893627,759479.7379064381,397977322.7458706
2021-08-04 16:17:42.469002,EOSUSD,290.45112446287374,86268.1944107786,51900543.990058795
2021-08-04 16:17:42.469002,BCHUSD,2617.8298754765606,599199.3845943906,480371487.57112825
2021-08-04 16:17:42.469002,ETCUSD,5109.788701356982,928413.9532160237,389798087.40788317
2021-08-04 16:17:42.469002,VETUSD,682.5347636629967,425303.5062758028,378653017.1336058
2021-08-04 16:17:42.469002,DASHUSD,7578.248371812365,77904.64735325665,383218704.86179286
2021-08-04 16:17:42.469002,NEOUSD,757.1128792042335,288684.9128577828,971693268.8089713
2021-08-04 16:17:42.469002,XTZUSD,3443.461367349391,549734.3711320963,773936312.4031377
2021-08-04 16:17:42.469002,ATOMUSD,975.1538975150968,873535.2363115462,996567347.4866847
2021-08-04 16:17:42.469002,MKRUSD,396.1037529429084,253246.01097556367,465581916.33332866
2021-08-04 16:17:42.469002,ONTUSD,4848.394989777716,360034.22271105426,783943815.8494096
2021-08-04 16:17:42.469002,LEOUSD,6827.490568799196,811594.6296740794,96981998.60813257
2021-08-04 16:17:42.469002,ICXUSD,6739.140807336215,798054.4465535454,404468403.26283276
2021-08-04 16:17:42.469002,BATUSD,8292.969542706784,154063.4471608227,394043958.5380794
2021-08-04 16:17:42.469002,ZECUSD,5416.348041522889,725690.3069038903,372050286.3364711
2021-08-04 16:17:42.469002,WAVESUSD,6345.151578496254,752283.6056427005,561739998.6269836
2021-08-04 16:17:42.469002,ZRXUSD,8378.344907687404,357251.59698937624,348941878.05775213
